timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674383849722,1528,Login,,"Number of samples in transaction : 2, number of failing samples : 1",Performance Test & Load Testing 1-15,,false,,1317,1877,8,8,null,1528,4,662
1674383851170,449,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-8,text,false,,1079,1647,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,449,0,0
1674383850903,824,https://angobackend.nitishgarg.org/api/admin,200,OK,Performance Test & Load Testing 1-10,text,true,,13494,1308,8,8,https://angobackend.nitishgarg.org/api/admin,824,0,0
1674383851243,569,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-12,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383851254,619,https://angobackend.nitishgarg.org/api/all-category,200,OK,Performance Test & Load Testing 1-15,text,true,,20757,361,8,8,https://angobackend.nitishgarg.org/api/all-category,619,0,0
1674383851249,826,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-9,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383851640,661,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-14,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,661,0,0
1674383851873,451,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-15,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,451,0,0
1674383851812,573,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-12,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383851619,821,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,200,OK,Performance Test & Load Testing 1-8,text,true,,737,1387,8,8,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,821,0,0
1674383851245,1196,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,200,OK,Performance Test & Load Testing 1-11,text,true,,1701,1390,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,1196,0,0
1674383852441,392,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-8,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383852075,805,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-9,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383844330,8539,Ad Listing,200,"Number of samples in transaction : 9, number of failing samples : 0",Performance Test & Load Testing 1-9,,true,,19989,12313,8,8,null,4426,11,0
1674383852302,583,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-14,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383851727,1188,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-10,text,true,,1802,1389,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1188,0,0
1674383852385,635,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,200,OK,Performance Test & Load Testing 1-12,text,true,,598,1413,8,8,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,635,0,0
1674383852441,834,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-11,,true,,220,1397,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383852834,575,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-8,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383853020,389,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-12,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383852886,586,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-14,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383852880,784,https://angobackend.nitishgarg.org/api/all-banner,200,OK,Performance Test & Load Testing 1-9,text,true,,29483,359,8,8,https://angobackend.nitishgarg.org/api/all-banner,782,0,0
1674383852915,828,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-10,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383853409,464,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-12,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,464,0,0
1674383853275,625,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-11,text,true,,982,1381,8,8,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,625,0,0
1674383853409,630,https://angobackend.nitishgarg.org/api/banner/63cc40c047a55ce7481b5c27,200,OK,Performance Test & Load Testing 1-8,text,true,,705,1420,8,8,https://angobackend.nitishgarg.org/api/banner/63cc40c047a55ce7481b5c27,630,0,0
1674383853664,449,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-9,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,449,0,0
1674383853900,402,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-11,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383853873,433,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-12,text,false,,1079,1648,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,433,0,0
1674383853744,818,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-10,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383854040,572,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-8,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383845482,9121,Banners,,"Number of samples in transaction : 16, number of failing samples : 4",Performance Test & Load Testing 1-8,,false,,38241,14797,8,8,null,5647,10,0
1674383854114,820,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,200,OK,Performance Test & Load Testing 1-9,text,true,,730,1393,7,7,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,820,0,0
1674383854307,642,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-12,text,true,,583,1380,7,7,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,642,0,0
1674383854303,846,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-11,,true,,220,1397,7,7,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383854935,401,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-9,,true,,220,412,7,7,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383854950,392,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-12,,true,,220,414,7,7,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383855150,400,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-11,,true,,218,1385,7,7,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,0,0,0
1674383855336,397,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-9,,true,,220,412,7,7,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383854562,1187,https://angobackend.nitishgarg.org/api/admin/ad/63ca68612a8fcb1dc52c845b,200,OK,Performance Test & Load Testing 1-10,text,true,,1791,1422,7,7,https://angobackend.nitishgarg.org/api/admin/ad/63ca68612a8fcb1dc52c845b,1187,0,0
1674383855342,573,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-12,,true,,220,414,7,7,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383855733,453,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-9,text,false,,1079,1438,7,7,https://angobackend.nitishgarg.org/api/file-upload/file,453,0,0
1674383855551,656,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-11,text,true,,982,1381,7,7,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,655,0,0
1674383855915,433,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-12,text,false,,1079,1438,7,7,https://angobackend.nitishgarg.org/api/file-upload/file,433,0,0
1674383831157,9162,Categories,,"Number of samples in transaction : 17, number of failing samples : 5",Performance Test & Load Testing 1-12,,false,,30039,16212,7,7,null,5524,16029,0
1674383855749,816,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-10,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383856207,400,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-11,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383856348,384,https://angobackend.nitishgarg.org/user/all-users,200,OK,Performance Test & Load Testing 1-12,text,true,,2263,359,8,8,https://angobackend.nitishgarg.org/user/all-users,383,0,0
1674383856304,449,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-13,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,449,0,0
1674383856186,819,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,200,OK,Performance Test & Load Testing 1-9,text,true,,730,1393,8,8,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,819,0,0
1674383856608,400,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-11,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383856754,620,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-13,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,620,0,0
1674383856732,819,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-12,text,true,,11549,1344,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,819,0,0
1674383857006,580,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-9,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383856395,1238,https://angobackend.nitishgarg.org/user/login,200,OK,Performance Test & Load Testing 1-16,text,true,,952,1372,8,8,https://angobackend.nitishgarg.org/user/login,1238,0,614
1674383857009,651,https://angobackend.nitishgarg.org/user/delete/63c7dd84d4635e96fccc6696,200,OK,Performance Test & Load Testing 1-11,text,true,,952,1389,8,8,https://angobackend.nitishgarg.org/user/delete/63c7dd84d4635e96fccc6696,651,0,0
1674383856566,1181,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-10,text,true,,1802,1389,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1181,0,0
1674383857374,389,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-13,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383857633,200,https://angobackend.nitishgarg.org/api/uid-token?uid=q7gY83eEC0Pw8UzHpyH8tWVuu3q2,500,Internal Server Error,Performance Test & Load Testing 1-16,text,false,,365,505,8,8,https://angobackend.nitishgarg.org/api/uid-token,200,0,0
1674383856394,1438,Login,,"Number of samples in transaction : 2, number of failing samples : 1",Performance Test & Load Testing 1-16,,false,,1317,1877,8,8,null,1438,1,614
1674383857551,383,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-12,text,true,,312,1334,8,8,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,383,0,0
1674383857587,394,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-9,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383857660,401,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-11,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383849601,8454,Users,200,"Number of samples in transaction : 14, number of failing samples : 0",Performance Test & Load Testing 1-11,,true,,20275,14401,8,8,null,4770,7,0
1674383857764,391,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-13,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383857982,458,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-9,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,458,0,0
1674383857747,800,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-10,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383857834,769,https://angobackend.nitishgarg.org/api/all-category,200,OK,Performance Test & Load Testing 1-16,text,true,,20757,361,8,8,https://angobackend.nitishgarg.org/api/all-category,768,0,0
1674383858155,618,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,200,OK,Performance Test & Load Testing 1-13,text,true,,598,1413,8,8,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,618,0,0
1674383858441,448,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-9,text,false,,1079,1647,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,448,0,0
1674383858062,839,https://angobackend.nitishgarg.org/api/admin,200,OK,Performance Test & Load Testing 1-11,text,true,,13494,1308,8,8,https://angobackend.nitishgarg.org/api/admin,838,0,0
1674383858326,672,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-15,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,672,0,0
1674383858603,433,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-16,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,433,0,0
1674383857934,1223,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,200,OK,Performance Test & Load Testing 1-12,text,true,,1701,1390,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,1222,0,0
1674383858774,392,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-13,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383858548,801,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-10,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383850902,8443,Ad Listing,200,"Number of samples in transaction : 9, number of failing samples : 0",Performance Test & Load Testing 1-10,,true,,19989,12313,8,8,null,4380,6,0
1674383858999,408,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-15,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383859167,447,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-13,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,447,0,0
1674383858890,804,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,200,OK,Performance Test & Load Testing 1-9,text,true,,737,1387,8,8,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,804,0,0
1674383859407,406,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-15,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
